-0.23574532882150478,-1.610854484360459,1.3677940115164553,-1.6974161244494894,0.7642546711784952,-0.012628434903660946,0.3677940115164553,0.06321450303551046
-12.23095939729292,-1.2227796755818758,-22.23095939729292,-1.2227796755818758,-12.23095939729292,-0.3526489521636904,-22.23095939729292,-0.3526489521636904
-0.09261942525493794,-1.0546794090570302,0.9073805747450621,-0.4999338010701422,-10.092619425254938,-0.4999338010701422,-10.092619425254938,-9.05467940905703
-1.7990847906705199,-0.9276950392151662,-0.7990847906705199,-0.611194027554518,-0.43001213145799966,-0.5552350148079199,-0.43001213145799966,-8.991562606225614
-1.5800051859944233,-1.4179367257421518,-0.5800051859944233,-0.05783029845861165,-1.2199730231375838,-0.023404847687913843,-1.2199730231375838,-9.457227443645309
-1.506746811254061,-1.469701628561893,-0.506746811254061,-0.012475308558293818,-1.1022983651457139,0.022396787982245314,-1.1022983651457139,-9.509502115619966
-1.4864398099563232,-1.5216791221785115,-0.4864398099563232,0.03306594757481207,-1.0375396809441781,0.06838250205669283,-1.0375396809441781,-9.561986881362373
-0.04098933223696122,-0.8602464515730617,-1.743122191701616,0.2918061977619004,-0.743122191701616,-9.81698651693165,-1.0409893322369612,-10.860246451573062
-1.6140323292111134,-0.8722364808495513,-0.8641599010215373,-0.6213773860685023,-0.8641599010215373,-8.91607249084683,-0.6140323292111134,-10.872236480849551
-1.7689212444484497,-0.913949218874734,-1.7689212444484497,0.3767622611904926,-0.9829959392955061,-9.958222191473283,-0.7689212444484497,-10.913949218874734
-1.6765880976720382,-0.9698401775953016,-0.6765880976720382,-0.5742676117504288,-0.842452589853167,-0.5349658054953466,-0.842452589853167,-9.014696414713
-1.6429366127252365,-1.0252446297275242,-0.6429366127252365,-0.5257237484375992,-0.7611384783782,-0.48591824600043765,-0.7611384783782,-9.070675749211432
-1.7768521687506222,-1.0693869303632368,-0.7768521687506222,-0.4870474737718382,-0.856885535172438,-0.44683151374204044,-0.856885535172438,-9.115286516435788
-1.8757475832140358,-1.1125789530136672,-0.8757475832140358,-0.449203806646608,-0.9182001014366392,-0.4085757449240077,-0.9182001014366392,-9.15894888213171
-1.6995248502844333,-1.1718676340131537,-0.6995248502844333,-0.39725668839753325,-0.6905622493763133,-0.35606755428756287,-0.6905622493763133,-9.218877930545489
-1.8585743143965487,-1.2154467912175164,-0.8585743143965487,-0.35907382458054826,-0.8118693478803038,-0.3174726582336689,-0.8118693478803038,-9.262927351523444
-1.5823872164959312,-1.2300133752341367,-0.5823872164959312,-0.34631098267476546,-0.5230779619624855,-0.30457223849367665,-0.5230779619624855,-9.277650956922628
